20020830,27.35831259,9.352
20020903,25.20695197,13.5168
20020904,26.25887658,10.152
20020905,29.75175963,10.9024
20020906,26.44012751,9.5008
20020909,29.17979538,13.4568
20020910,33.23159921,13.8952
20020911,23.87600675,9.3696
20020912,32.6967594,9.5664
20020913,39.00936208,19.564
20020916,27.12934377,12.756
20020917,38.7043179,12.8936
20020918,46.42947394,26.6416
20020919,37.33782518,17.8584
20020920,26.75155371,17.5024
20020923,43.91732813,11.3808
20020924,34.11298261,10.9144
20020925,33.10393049,11.8696
20020926,35.74507956,9.7968
20020927,36.24756002,7.7352
20020930,38.4774755,9.8592
20021001,43.51390492,10.8264
20021002,35.49092199,10.8184
20021003,38.12155218,11.284
20021004,53.20206372,14.1184
20021007,53.27048908,16.668
20021008,48.76042874,22.3752
20021009,43.12226517,11.7824
20021010,38.0298165,16.724
20021011,41.17009654,13.2928
20021014,46.20470757,9.608
20021015,36.43926311,11.764
20021016,42.67099937,12.4024
20021017,31.2205268,12.956
20021018,40.06482188,15.3928
20021021,46.87214186,11.9784
20021022,37.88606255,13.0928
20021023,39.97045394,9.8896
20021024,37.40416386,11.1448
20021025,37.25676051,11.0928
20021028,41.00752991,10.932
20021029,44.91928542,8.544
20021030,40.20296012,14.7464
20021031,40.75709772,7.9136
20021101,42.95075938,9.8128
20021104,28.46561131,6.7928
20021105,28.37329026,14.1608
20021106,38.76767421,24.4496
20021107,47.6030593,8.4064
20021108,33.42454456,9.3992
20021111,28.08959511,6.0864
20021112,34.19725377,7.8736
20021113,36.88059901,8.7264
20021114,43.79661574,13.8112
20021115,32.56143549,9.1296
20021118,40.75817869,10.9184
20021119,28.46415187,10.5576
20021120,38.34954609,11.7504
20021121,49.09337157,26.5664
20021122,26.58796611,17.5832
20021125,30.5147705,11.0368
20021126,25.29872414,7.5976
20021127,29.93028759,11.332
20021202,30.07700493,16.94
20021203,31.3516308,9.6944
20021204,38.30890384,11.0456
20021205,34.70353488,13.1352
20021206,40.65104183,13.3744
20021209,47.62905192,9.6856
20021210,37.56736956,15.6536
20021211,24.99621893,8.3872
20021212,29.90561124,14.096
20021213,29.7713761,9.8528
20021216,36.28511943,9.1584
20021217,32.93692936,17.2792
20021218,36.54427708,15.5288
20021219,32.39921743,14.3136
20021220,76.15956873,30.728
20021223,26.52201871,12.088
20021226,24.1013845,5.4104
20021227,20.96367643,4.9408
20021230,21.71204175,6.6616
20021231,22.86744269,7.092
20030102,26.79415769,8.556
20030103,23.51442846,8.6232
20030106,22.76801043,7.0224
20030107,22.58706034,5.6416
20030108,29.1585859,7.1424
20030109,24.51905976,10.7448
20030110,32.62127953,15.564
20030113,32.11433716,8.1936
20030114,23.02991068,8.048
20030115,26.01281071,6.2928
20030116,27.0439176,8.1536
20030117,20.79305251,10.3608
20030121,34.77652886,9.8792
20030122,31.6902391,7.4376
